央视,#genre#
MyCamTV Blowjob (720p),http://live.mycamtv.com/blowjob.m3u8
MyCamTV Brunette (720p),https://live.mycamtv.com/brunette.m3u8
MyCamTV Brunette Girls,http://live.mycamtv.com/brunette.m3u8
三立iNEWS,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV01.m3u8
三立NEWS+,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台视新闻 HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻 HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻 HD,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻 HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
TV Bahia,http://hls1.sua.tv/live/globotvbahiafhdbr2/s.m3u8
TV Brasil,http://45.162.64.114/TV_BRASIL/index.m3u8
TV Brasil,https://tvbrasil-stream.ebc.com.br/index.m3u8
TV Brasil Alternativo 1,http://45.177.114.115/TV_BRASIL/index.m3u8
TV Brasil Alternativo 2,http://168.197.104.22/TV_BRASIL/index.m3u8
TV Brasil Alternativo 3,http://170.83.49.66:8083/TVBRASILHD/index.m3u8
TV Brasil Alternativo 4,http://186.219.52.187/tv_brasil/index.m3u8
TV Brasil Angola,https://video10.logicahost.com.br/tvbrasilangola/tvbrasilangola/playlist.m3u8
TV Brasil Sinop,https://stmv7.voxtvhd.com.br/tvbrasilsinop/tvbrasilsinop/playlist.m3u8
TV BRICS Portuguese,https://porbrics.mediacdn.ru/cdn/brics/portuguese/playlist.m3u8
TV Brusque,https://5ad482a77183d.streamlock.net/rodrigotvbrusque.com.br/5d880199c902eb4a1e8df00d/playlist.m3u8
TVB Plus,http://r.jdshipin.com/ndGgS
TVBaby,https://live.ottiptv.cc/huya/23865164
TVBC,https://stmv2.samcast.com.br/sandro9822/sandro9822/playlist.m3u8
TVBS新闻台,http://61.221.215.25:8800/hls/9/index.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVB悬疑大片,https://live.ottiptv.cc/huya/23865072
TVB追剧小能手,https://live.ottiptv.cc/huya/23865179
纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8
纬来体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8
纬来体育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8
纬来体育,https://epg.pw/stream/ab6df63b64d0cc44a1f4f029ed847a26fa54a7aebd455578fb05a63f02c22f4b.m3u8
香港三级6,https://vip2.fhbf9.com/20210804/oKa5if6u/index.m3u8
香港三级23,https://lbbf9.com/20200521/qzExaFVB/index.m3u8
香港三级24,https://lbbf9.com/20200414/foB4dTFu/index.m3u8
香港三级25,https://lbbf9.com/20200414/dLUOZtRC/index.m3u8
香港三级26,https://lbbf9.com/20200521/Xqz2rxnM/index.m3u8
香港三级28,https://lbbf9.com/20200521/IMsAMz5x/index.m3u8
香港院线大片-最新,https://live.ottiptv.cc/yy/1354936242
易中天品三国,https://live.ottiptv.cc/yy/1354931498
有线新闻,http://iptv.4666888.xyz/iptv2A.php?id=31
中视 HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV42.m3u8
中视新闻 HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
轮播,#genre#
欢乐一起看,https://live.ottiptv.cc/yy/1354930926
陪你一起看好剧,https://live.ottiptv.cc/yy/1354932359
一起看看球,https://live.ottiptv.cc/huya/29982695
直播,#genre#
宠物电竞领主,https://live.ottiptv.cc/huya/30080235
电竞小魔王,https://live.ottiptv.cc/huya/20985844
电竞也要专用机,https://live.ottiptv.cc/huya/26355816
逛B站,https://live.ottiptv.cc/bilibili/23675303
虎牙现场,https://live.ottiptv.cc/huya/20985839
虎牙音乐,https://live.ottiptv.cc/huya/880207
虎牙院线,https://live.ottiptv.cc/huya/16020022
虎牙志愿者,https://live.ottiptv.cc/huya/880232
我是一颗小虎牙,https://live.ottiptv.cc/huya/24314021
我是一颗小虎牙,https://live.ottiptv.cc/huya/21241841
我是一颗小虎牙,https://live.ottiptv.cc/huya/20985853
我是一颗小虎牙,https://live.ottiptv.cc/huya/21241844
我是一颗小虎牙,https://live.ottiptv.cc/huya/21241840
我是一颗小虎牙,https://live.ottiptv.cc/huya/21241815
小虎牙-5W3JAeeEfC,https://live.ottiptv.cc/huya/22360453
小虎牙-7kYdWFDMe2,https://live.ottiptv.cc/huya/20985777
小虎牙-291AplnKdh,https://live.ottiptv.cc/huya/22149408
小虎牙-aRGiVjLtcn,https://live.ottiptv.cc/huya/20985831
小虎牙-cRh4SZBiun,https://live.ottiptv.cc/huya/880241
小虎牙-DiBhnT8XDX,https://live.ottiptv.cc/huya/31119391
小虎牙-gj0OAus6Bl,https://live.ottiptv.cc/huya/30826131
小虎牙-JBo8XZZWSw,https://live.ottiptv.cc/huya/11601965
小虎牙-jPhz6R8hIC,https://live.ottiptv.cc/huya/11352918
小虎牙-kiffxZpWm5,https://live.ottiptv.cc/huya/31119378
小虎牙-LC5NQAheX1,https://live.ottiptv.cc/huya/20985784
小虎牙-pe9TtkpjvO,https://live.ottiptv.cc/huya/30826138
小虎牙-QGOoMx3C4k,https://live.ottiptv.cc/huya/20985822
小虎牙-UJvLCU73jW,https://live.ottiptv.cc/huya/26355828
其他,#genre#
ABC News Australia,https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index_5.m3u8
Anal,http://live.mycamtv.com/anal.m3u8
Animax,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
Animax,https://naori-test.netgenx.site/pxx.php?shk_cid=bs15
ASTRO AOD,http://cdn9.163189.xyz/smt1.1.php?id=Aodhd
AXN电影台,http://170.83.16.50/AXN/index.m3u8
Band,https://cdn.live.br1.jmvstream.com/w/LVW-15748/LVW15748_Yed7yzLuRC/chunklist.m3u8
Band,https://media.cdntvms.com.br/band_sat/index.m3u8
BAND NEWS,http://45.162.64.114/BAND_NEWS/index.m3u8
BBC,https://d3pxo1qcgzxtxs.cloudfront.net/10005/99951298/hls/playlist.m3u8?ads.xumo_channelId=99951298
BBC Earth,https://amg00793-amg00793c6-xumo-us-2669.playouts.now.amagi.tv/BBCStudios-BBCEarthA-hls/playlist540p.m3u8
BBC Earth,https://amg00793-amg00793c6-xumo-us-2669.playouts.now.amagi.tv/BBCStudios-BBCEarthA-hls/playlist.m3u8
BBC NEWS,https://xemzi.short.gy/1000015
BBC NEWS,https://naori-test.netgenx.site/pxx.php?shk_cid=cs15
兵器科技,https://live.264788.xyz/channel/bingqikeji?streamid=530cb4e58bbc48b7fc26f5e0a2e47966&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
兵器科技,https://live.264788.xyz/channel/bingqikeji?streamid=6fc55a0966bdad1e1cdf39a4d37dd776&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
兵器科技,http://38.75.136.137:98/gslb/dsdqpub/gfjs.m3u8?auth=testpub
兵器科技,http://207.56.13.146:81/cdnlive/gfjs.m3u8
兵器科技,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gfjs
Blowjob,http://live.mycamtv.com/blowjob.m3u8
苍井空,https://vip5.3sybf.com/20210502/DaigjTSe/index.m3u8
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
CHC动作电影,http://192.151.150.154/live/chcdz.m3u8
CHC动作电影,http://107.150.60.122/live/chcdz.m3u8
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8
CHC家庭影院,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=chcjt
CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8
成龙,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lbcl
成龙,http://107.150.60.122/live/lbcl.m3u8
陈情令,https://live.ottiptv.cc/yy/1382745121
重温经典,http://8.138.7.223/tv/cwjd.php
春晚2025,https://res.cctvnews.cctv.com/video/3005/record/cctv/merge1/133396667284143308839013005/8fbd6180bdef4da19f6155cf6b4652e1-4.m3u8
大唐双龙传,https://live.ottiptv.cc/yy/1354930979
DDF Busty,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6193/index.m3u8
电视指南,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dszn
第一财经,https://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
第一财经,http://live.xmcdn.com/live/56/64.m3u8
第一剧场,https://live.264788.xyz/channel/diyijuchang?streamid=d81e188b59ece96b7e8f1ce34aea3ef8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
第一剧场,https://live.264788.xyz/channel/diyijuchang?streamid=e9b0fb1ca135a4aeae12944494883794&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
第一剧场,http://107.150.60.122/live/dyjc.m3u8
第一剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dyjc
东方财经,http://115.150.63.77:9902/tsfile/live/1042_1.m3u8
东方影视,https://live.chinacert.cftest5.cn/cnmg/live/617290047
都市剧场,http://38.75.136.137:98/gslb/dsdqpub/dsjchd.m3u8?auth=testpub
都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8
都市青春,http://112.46.105.20:8009/hls/19/index.m3u8
二号交通站,https://live.ottiptv.cc/yy/1382735582
二号交通站,https://live.ottiptv.cc/yy/1354930965
Extasy4K,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/5014/index.m3u8
风云剧场,https://live.264788.xyz/channel/fengyunjuchang?streamid=31e7b5b7032d25dd215a4069cdee1a48&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
风云剧场,http://173.208.212.130:8181/720p/fyjc.m3u8
风云剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyjc
风云音乐,https://live.264788.xyz/channel/fengyunyinyue?streamid=1b41fb9153cba3ee19bd5d1b323da27e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
风云音乐,https://live.264788.xyz/channel/fengyunyinyue?streamid=be37d16b874e7ba11dd383d7ecd75752&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
风云音乐,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyyy
风云音乐,http://207.56.13.146:81/cdnlive/fyyy.m3u8
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
风云足球,http://207.56.13.146:81/cdnlive/fyzq.m3u8
风云足球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyzq
风云足球,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
Fox Kids,https://stmv2.srvif.com/emlsilva/emlsilva/playlist.m3u8
Fox Kids,https://stmv2.srvif.com/emlsilva/emlsilva/playlist.m3u8?hls_ctx=h517o66o
高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
高尔夫网球,http://207.56.13.146:81/cdnlive/gefwq.m3u8
高尔夫网球,http://104.152.209.49:8181/720p/gefwq.m3u8
国内喜剧,https://live.ottiptv.cc/yy/1382736862
国内喜剧,https://live.ottiptv.cc/yy/1382735563
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&tpid=1708007815
海宁新闻综合,http://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&amp;tpid=1708007815
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&amp;amp;tpid=1708007815
黑莓电影,https://epg.pw/stream/ffcb6572863f0745a7369fbd9d901f1dfd0ab8fab8bad8bebb4e01c90b303c47.m3u8
怀旧剧场,https://live.264788.xyz/channel/huaijiujuchang?streamid=7e5d1abdddde08f588234f3f640f75ff&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
怀旧剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hjjc
欢乐集结号,https://live.ottiptv.cc/yy/1354931582
欢乐集结号,https://live.ottiptv.cc/yy/1382735550
欢乐颂,https://live.ottiptv.cc/yy/1382735624
欢乐颂,https://live.ottiptv.cc/yy/1382851577
欢笑剧场,http://38.75.136.137:98/gslb/dsdqpub/hxjchd.m3u8?auth=testpub
欢笑剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hxjchd
寰宇新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
回家的诱惑,https://live.ottiptv.cc/yy/1354658048
回家的诱惑,https://live.ottiptv.cc/yy/1354658043
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
劲爆体育,http://183.237.95.108:9901/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
靓剑,https://live.ottiptv.cc/yy/1356043643
靓剑,https://live.ottiptv.cc/yy/1382658790
精品体育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8
精品体育,https://epg.pw/stream/94ed0232b61ce8d89883160a4cdfbfc8f3225cae70ef8e17d93eec249a3c8ad6.m3u8
镜新闻Mnews,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
JIVD《安娜貝干》用純愛愛來打破詛咒part-2,https://askzybf.com/20230114/ycESzgEk/index.m3u8
JJ斗地主,http://1.14.124.206:35455/huya/30814433
JJ斗地主,http://1.14.124.206:35455/huya/30814432
Jovem Pan News,http://170.83.49.66:8083/JOVEMPANNEWSHD/index.m3u8
K Pop TV Play,https://183.bozztv.com/giatv/giatv-kpoptvplay/kpoptvplay/chunks.m3u8
K Pop TV Play,https://giatv.bozztv.com/giatv/giatv-kpoptvplay/kpoptvplay/playlist.m3u8
康熙微服私访记,https://live.ottiptv.cc/yy/1352811698
狂飙,https://live.ottiptv.cc/yy/1382626335
亮哥讲电影2,https://live.ottiptv.cc/huya/21059622
亮哥讲电影2,https://live.ottiptv.cc/huya/29982687
林正英,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hylzy
林正英,http://107.150.60.122/live/lblzy.m3u8
梨园,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=41543190cdf375f1c73207222bb96542&wsTime=1769313549
梨园,http://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
梨园,https://vdse.bdstatic.com//5787b4fd8574dafb0362d30820022447.mp4?
漫画解说,http://luobo.bkpcp.top/yy/1382735568
麻生希,https://vip2.bfbfhao.com/20220222/B8yvtu3O/index.m3u8
麻生希,https://vip3.lbbf9.com/20220218/qAXAl9BH/index.m3u8
美亚电影台,http://iptv.4666888.xyz/iptv2A.php?id=30
MILF,http://live.mycamtv.com/milf.m3u8
MyTime Movie Network,https://appletree-mytime-samsungbrazil.amagi.tv/playlist.m3u8
MyTime Movie Network,https://appletree-mytimespain-rakuten.amagi.tv/playlist.m3u8
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
南国都市,http://r.jdshipin.com/nWaZO
南国都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4
女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
女性时尚,http://207.56.13.146:81/cdnlive/nxss.m3u8
女性时尚,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nxss
普陀电视台,https://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
普陀电视台,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
普陀电视台,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
祁门综合,http://zbbf2.ahbztv.com/live/416.m3u8?zanhd
Record,https://cdn.live.br1.jmvstream.com/w/LVW-10842/LVW10842_513N26MDBL/chunklist.m3u8
Record,https://media.cdntvms.com.br/record_nacional_sat/index.m3u8
Record News,http://45.162.64.114/RECORD_NEWS/index.m3u8
Record News,https://run-rnw-rn.otteravision.com/rnw/rn/rnw_rn_720p_high.m3u8
Rede Vida,http://168.197.104.22/REDE_VIDA/index.m3u8
Rede Vida,https://d12e4o88jd8gex.cloudfront.net/out/v1/cea3de0b76ac4e82ab8ee0fd3f17ce12/index_1.m3u8
热恋小情侣自拍，手机丢失外泄，清纯校花被操的表情痛苦,https://askzybf.com/20230407/uTDG7KhG/index.m3u8
少儿动画,http://124.116.183.146:9901/tsfile/live/0137_1.m3u8
少年包青天第一部,https://live.ottiptv.cc/yy/1356043677
神雕侠侣,http://live.ottiptv.cc/yy/1351762426
神雕侠侣,https://live.ottiptv.cc/yy/1351762426
世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
世界地理,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sjdl
水浒传,http://173.208.234.146/live/vlshz.m3u8
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
天龙八部,https://live.ottiptv.cc/yy/1351814644
天映经典,http://mag.trexlive.me:80/play/live.php?extension=ts&mac=00:1A:79:7E:2F:ED&stream=1919463
天映经典,https://cdn3.indevs.in/stream/live/ccm/
天元围棋,http://204.12.221.218:8181/3m1080p/gztywq.m3u8
天元围棋,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gztywq
体育赛事,https://ldcctvwbcdbd.a.bdydns.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?BR=ud
唯心電视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
唯心電视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
文化精品,https://live.264788.xyz/channel/yangshiwenhuajingpin?streamid=bc185d1ef1e528922e83efd845006277&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
文化精品,http://107.150.60.122/live/ysjp.m3u8
Wicked,http://87c576b1.cbilant.com/iptv/XP2DFA2ML2YEFG/6268/index.m3u8
武林外传,https://live.ottiptv.cc/yy/1355652820
武林外传,https://live.ottiptv.cc/yy/1355344777
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd
仙剑奇侠传,https://live.ottiptv.cc/yy/1382749903
仙剑奇侠传,https://live.metshop.top/yy/1382749903
西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8
西峰综合,http://play.kankanlive.com/live/1683944827526991.m3u8
新白娘子传奇,https://live.ottiptv.cc/yy/1354490667
新白娘子传奇,https://live.metshop.top/yy/1354490667
新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8
新闻综合,http://p2.vzan.com/slowlive/596867413819827251/live.m3u8
新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
西游记,http://173.208.234.146/live/vlxyj.m3u8
西游记后传,https://live.ottiptv.cc/yy/1353392400
西游记后传,https://live.ottiptv.cc/yy/1382736846
燕双鹰,https://live.ottiptv.cc/yy/1354143942
燕双鹰,https://live.ottiptv.cc/yy/1352227153
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐现场,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐之声,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐之声,http://live.xmcdn.com/live/1205/64.m3u8
音乐之声,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2
音乐之声,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
倚天屠龙记,https://live.ottiptv.cc/huya/11342403
倚天屠龙记,https://live.ottiptv.cc/yy/33300793
永昌综合,http://play.kankanlive.com/live/1720408280309109.m3u8
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
宇宙无敌韩三金,https://live.ottiptv.cc/huya/15494057
宇宙无敌韩三金,https://live.ottiptv.cc/douyu/3194372
YY用户,https://live.ottiptv.cc/yy/1382736795
YY用户,https://live.ottiptv.cc/yy/1382851575
YY用户,https://live.ottiptv.cc/yy/1382851588
YY用户,https://live.ottiptv.cc/yy/1382737892
YY用户,https://live.ottiptv.cc/yy/1382851601
YY用户,https://live.ottiptv.cc/yy/1382851583
这里是2号技师 阔别已久的莞式服务,https://askzybf.com/20230414/x5iYwwkU/index.m3u8
知否知否应是绿肥红瘦,https://live.ottiptv.cc/yy/1354936134
知否知否应是绿肥红瘦,https://live.ottiptv.cc/yy/21881901
周润发,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lbzrf
周润发,http://107.150.60.122/live/lbzrf.m3u8
最美的青春,https://live.ottiptv.cc/yy/1382745116
最美的青春,https://live.ottiptv.cc/yy/1382851530
足球频道,https://epg.pw/stream/c7df950876e6a1ceb8be74ee86f9f702cebbbae29f1d15124ef8f86fd43161cf.m3u8
【新三国】,https://live.ottiptv.cc/yy/1508456184
地方-北京,#genre#
北京财经,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv5&videoTVChannel=btv5&P2PChannelID=pd://cctv_p2p_hdbtv5&tai=btv5&VideoName=btv5&channelID=btv5
北京大妈有话说er,https://live.ottiptv.cc/douyu/9440530
北京科教,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=btv3&P2PChannelID=pd://cctv_p2p_hdbtv3
北京青年,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=btv8&videoTVChannel=btv8&P2PChannelID=pd://cctv_p2p_hdbtv8&tai=btv8&VideoName=btv8&channelID=btv8
北京生活,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv7&videoTVChannel=btv7&P2PChannelID=pd://cctv_p2p_hdbtv7&tai=btv7&VideoName=btv7&channelID=btv7
北京新闻,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv9&videoTVChannel=btv9&P2PChannelID=pd://cctv_p2p_hdbtv9&tai=btv9&VideoName=btv9&channelID=btv9
北京新闻,http://live.xmcdn.com/live/91/64.m3u8
北京新闻,https://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8
北京新闻,https://ls.qingting.fm/live/339/64k.m3u8
地方-天津,#genre#
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
天津都市,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjtv4
天津体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub
天津体育,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjtv5
天津体育,http://ak.cj022.com:10080/hls/6/index.m3u8
天津文艺,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjtv2
天津新闻,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjtv1
地方-河北,#genre#
昌黎综合,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
昌黎综合,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
邯郸科教,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
邯郸新闻,http://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8
邯郸新闻,https://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8
河北都市,https://ls.qingting.fm/live/1650/64k.m3u8
河北公共,http://1.94.31.214/php/hebei.php?id=hbgg
河北经济,http://1.94.31.214/php/hebei.php?id=jjsh
河北农民,http://ls.qingting.fm/live/1650.m3u8
河北农民,https://ls.qingting.fm/live/1650/64k.m3u8
河北农民,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
河北少儿,http://1.94.31.214/php/hebei.php?id=sekj
河北影视,http://1.94.31.214/php/hebei.php?id=hbys
